Source IP,Destination IP,Source Port,Destination Port,Protocol,Flow Duration,Total Packets,Total Length of Packets,Packet Length Max,Packet Length Min,Packet Length Mean,Packet Length Std,Label
10.0.0.2,192.168.0.77,60808,7919,17,0.108636,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.10,192.168.7.59,33553,45457,17,0.104606,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.18,192.168.5.2,47794,24794,17,1e-06,2,760.0,380.0,380.0,380.0,0.0,DrDoS_UDP
10.0.0.13,192.168.3.208,36266,30875,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.1,192.168.2.225,42231,7692,17,0.107114,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.4,192.168.3.213,54161,58970,17,0.107164,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.16,192.168.9.50,50103,16032,17,2e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.17,192.168.3.123,55465,41695,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.12,192.168.1.110,56123,49613,17,5e-05,2,972.0,486.0,486.0,486.0,0.0,DrDoS_UDP
10.0.0.14,192.168.6.34,51652,29232,17,0.105202,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
192.168.50.8,192.168.6.244,50679,53,17,2e-06,2,72.0,36.0,36.0,36.0,0.0,BENIGN
10.0.0.20,192.168.0.119,35614,33837,17,0.109251,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.16,192.168.1.134,46878,11266,17,0.217908,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.17,192.168.0.45,60209,18057,17,0.218199,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.16,192.168.0.128,43708,35397,17,0.217378,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
192.168.50.8,192.168.7.232,58954,53,17,2e-06,2,72.0,36.0,36.0,36.0,0.0,BENIGN
10.0.0.4,192.168.1.207,40941,65416,17,0.107437,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
192.168.50.8,192.168.6.189,60279,80,6,0.055905,3,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.11,192.168.3.76,54993,43257,17,2e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
52.35.156.126,192.168.4.57,443,58163,6,0.090825,4,62.0,31.0,0.0,15.499999999999998,17.897858344878394,BENIGN
192.168.50.8,192.168.3.65,60280,443,6,0.816801,20,4054.0,1131.0,0.0,202.7,353.2808782645452,BENIGN
10.0.0.20,192.168.7.162,58394,64362,17,0.214412,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.2,192.168.4.48,44668,5199,17,0.116087,4,1306.0,331.0,322.0,326.5,5.196152422706632,DrDoS_UDP
10.0.0.18,192.168.4.26,42555,44922,17,0.218467,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
192.168.50.8,192.168.2.177,60272,443,6,0.0,2,31.0,31.0,0.0,15.5,21.92031021678297,BENIGN
10.0.0.8,192.168.1.86,42142,55986,17,0.117864,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
23.194.110.93,192.168.1.166,443,60272,6,6.8e-05,5,62.0,31.0,0.0,12.4,16.97939928266015,BENIGN
10.0.0.2,192.168.7.38,37047,60549,17,0.213604,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.3,192.168.6.188,57598,48534,17,2e-06,2,1004.0,502.0,502.0,502.0,0.0,DrDoS_UDP
10.0.0.16,192.168.6.253,55337,19582,17,0.107324,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.7,192.168.7.93,33172,3394,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
23.194.110.93,192.168.2.45,443,60272,6,4.6e-05,1,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.8,192.168.7.251,65117,53,17,0.020855,2,64.0,32.0,32.0,32.0,0.0,BENIGN
10.0.0.14,192.168.1.223,59496,31407,17,0.107352,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.12,192.168.4.92,49591,64529,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.10,192.168.9.2,46440,46782,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.14,192.168.1.182,59936,27342,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.17,192.168.1.31,43128,47769,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.1,192.168.0.110,55454,60189,17,0.21782,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.17,192.168.6.108,37966,17818,17,0.214228,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.10,192.168.2.77,52120,51623,17,0.218353,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
192.168.50.8,192.168.6.21,60278,443,6,0.061782,2,2.0,1.0,1.0,1.0,0.0,BENIGN
192.168.50.8,192.168.6.43,50321,53,17,0.020999,2,86.0,43.0,43.0,43.0,0.0,BENIGN
10.0.0.3,192.168.0.143,37558,19540,17,0.10876,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
192.168.50.8,192.168.6.226,61239,53,17,0.020912,2,86.0,43.0,43.0,43.0,0.0,BENIGN
192.168.50.8,192.168.9.175,60281,443,6,0.214717,22,3814.0,1036.0,0.0,173.3636363636364,316.7571618244796,BENIGN
10.0.0.5,192.168.6.164,54732,50434,17,2e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
172.217.10.34,192.168.0.141,443,60264,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.17,192.168.2.102,34090,10817,17,0.108677,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.13,192.168.3.232,43681,4400,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
192.168.50.7,192.168.3.218,52596,443,6,5.43791,5,64.0,31.0,0.0,12.8,16.619265928433787,BENIGN
192.168.50.254,192.168.3.99,0,0,0,28.129585,12,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.5,192.168.0.200,50222,23500,17,4.5e-05,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.15,192.168.2.222,57438,17733,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.14,192.168.3.61,52585,19442,17,0.102984,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.17,192.168.9.157,47798,25080,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
192.168.50.8,192.168.2.73,60273,443,6,25.038018,15,11606.0,2824.0,0.0,773.7333333333332,920.1282881569648,BENIGN
10.0.0.1,192.168.6.82,56981,13531,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
192.168.50.8,192.168.7.206,54620,53,17,0.020893,2,64.0,32.0,32.0,32.0,0.0,BENIGN
10.0.0.19,192.168.2.27,41713,64202,17,0.107358,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
192.168.50.253,192.168.4.147,0,0,0,18.899186,12,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.6,192.168.2.213,58335,443,6,0.062241,4,92.0,46.0,0.0,23.0,26.558112382722783,BENIGN
10.0.0.1,192.168.2.15,54792,26569,17,0.0,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.5,192.168.7.13,49833,45821,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.2,192.168.5.34,58191,63089,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.11,192.168.6.108,46339,42076,17,0.212946,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
192.168.50.6,192.168.3.131,58336,443,6,0.062194,4,92.0,46.0,0.0,23.0,26.558112382722783,BENIGN
10.0.0.18,192.168.8.219,39412,4045,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.10,192.168.6.177,45974,3689,17,0.10903,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.15,192.168.4.115,52814,65456,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.18,192.168.0.62,36861,32807,17,0.106609,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.13,192.168.8.202,48160,26750,17,2e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.20,192.168.7.73,56891,35054,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.13,192.168.7.134,35146,45261,17,4.8e-05,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.15,192.168.4.119,51934,56618,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.11,192.168.3.244,37604,61063,17,4.8e-05,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.9,192.168.2.167,46365,14735,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.2,192.168.8.129,35874,10245,17,0.989143,20,7242.0,401.0,321.0,362.1,30.127623275169363,DrDoS_UDP
10.0.0.5,192.168.3.24,52330,63120,17,2e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
0.0.0.0,192.168.3.55,68,67,17,19.778802,3,900.0,300.0,300.0,300.0,0.0,BENIGN
10.0.0.1,192.168.2.124,51073,55890,17,1e-06,2,670.0,335.0,335.0,335.0,0.0,DrDoS_UDP
10.0.0.16,192.168.7.39,39942,63748,17,0.107837,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
192.168.50.6,192.168.7.145,58339,443,6,0.062276,4,92.0,46.0,0.0,23.0,26.558112382722783,BENIGN
10.0.0.10,192.168.2.87,49524,46257,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.8,192.168.5.247,60298,52442,17,0.109391,4,1482.0,400.0,341.0,370.5,34.06366588218791,DrDoS_UDP
10.0.0.16,192.168.8.216,47405,54261,17,0.104177,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
192.168.50.6,192.168.9.53,58340,443,6,0.062268,4,92.0,46.0,0.0,23.0,26.558112382722783,BENIGN
10.0.0.17,192.168.5.16,47281,57120,17,0.211797,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.3,192.168.7.45,49396,3527,17,0.214372,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.19,192.168.3.39,49671,19632,17,0.09413,4,1442.0,390.0,331.0,360.5,34.06366588218791,DrDoS_UDP
192.168.50.6,192.168.8.146,58342,443,6,0.062225,4,92.0,46.0,0.0,23.0,26.558112382722783,BENIGN
10.0.0.9,192.168.1.41,38075,30899,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.15,192.168.1.60,58391,17320,17,0.108906,4,1326.0,347.0,316.0,331.5,17.897858344878408,DrDoS_UDP
10.0.0.4,192.168.1.87,57286,17895,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.6,192.168.4.118,47421,40117,17,0.216522,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.3,192.168.9.14,37097,13178,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.17,192.168.6.120,37197,7345,17,1e-06,2,998.0,499.0,499.0,499.0,0.0,DrDoS_UDP
10.0.0.17,192.168.3.92,48774,30675,17,0.107992,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.11,192.168.7.87,41330,22275,17,0.104981,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.10,192.168.1.22,34824,37305,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
192.168.50.6,192.168.5.73,58341,443,6,0.062173,4,92.0,46.0,0.0,23.0,26.558112382722783,BENIGN
10.0.0.18,192.168.0.145,47687,51978,17,4e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
192.168.50.6,192.168.3.102,58344,443,6,0.077733,4,92.0,46.0,0.0,23.0,26.558112382722783,BENIGN
10.0.0.14,192.168.6.213,46515,30166,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.6,192.168.9.116,39079,10167,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.3,192.168.1.52,46651,45020,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.6,192.168.6.201,39886,29248,17,0.10766,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.20,192.168.2.137,55672,47710,17,0.108949,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.12,192.168.5.45,51470,7319,17,0.10866,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
192.168.50.6,192.168.2.228,58334,443,6,0.062266,4,92.0,46.0,0.0,23.0,26.558112382722783,BENIGN
10.0.0.15,192.168.5.127,52029,26299,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
192.168.50.7,192.168.3.201,52597,22,6,9.027714,6,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.15,192.168.0.121,49764,62862,17,0.0,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.14,192.168.0.83,49452,4329,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
192.168.50.6,192.168.3.53,58343,443,6,20.085453,6,6.0,1.0,1.0,1.0,0.0,BENIGN
192.168.50.7,192.168.1.82,52596,443,6,0.020969,1,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.19,192.168.1.113,41033,56064,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.20,192.168.2.65,40950,9227,17,0.213327,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.12,192.168.6.254,34564,1908,17,0.214324,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.6,192.168.4.162,36340,31005,17,4.3e-05,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.10,192.168.4.6,57861,4778,17,0.105951,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
104.36.115.113,192.168.9.153,443,52596,6,0.499652,4,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.7,192.168.1.123,52591,443,6,0.093518,4,92.0,46.0,0.0,23.0,26.558112382722783,BENIGN
10.0.0.9,192.168.2.127,34537,9394,17,4.7e-05,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
192.168.50.7,192.168.3.5,52588,443,6,0.093513,4,92.0,46.0,0.0,23.0,26.558112382722783,BENIGN
10.0.0.5,192.168.9.219,54419,25704,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.20,192.168.0.102,36324,12111,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.15,192.168.3.163,46598,2251,17,2e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.1,192.168.7.247,41038,23210,17,0.106995,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.19,192.168.0.109,49974,6744,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.18,192.168.8.40,36358,19103,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.6,192.168.7.252,50215,37487,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
192.168.50.7,192.168.1.40,52589,443,6,0.093516,4,92.0,46.0,0.0,23.0,26.558112382722783,BENIGN
192.168.50.8,192.168.7.245,60256,80,6,20.135278,6,6.0,1.0,1.0,1.0,0.0,BENIGN
104.36.115.113,192.168.5.94,443,52596,6,0.000174,1,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.8,192.168.0.129,60271,443,6,20.083565,6,6.0,1.0,1.0,1.0,0.0,BENIGN
192.168.50.8,192.168.4.55,60277,443,6,20.186795,6,6.0,1.0,1.0,1.0,0.0,BENIGN
10.0.0.15,192.168.7.186,49520,30606,17,0.986394,20,7242.0,401.0,321.0,362.1,30.127623275169363,DrDoS_UDP
10.0.0.16,192.168.9.64,34845,15169,17,2e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.14,192.168.1.42,40556,42414,17,0.236078,6,2054.0,374.0,322.0,342.3333333333333,24.856923918028684,DrDoS_UDP
192.168.50.7,192.168.5.52,52594,443,6,0.093431,4,92.0,46.0,0.0,23.0,26.558112382722783,BENIGN
192.168.50.7,192.168.8.56,52595,443,6,0.093381,4,92.0,46.0,0.0,23.0,26.558112382722783,BENIGN
10.0.0.10,192.168.4.245,40130,41224,17,0.107642,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.5,192.168.4.118,47763,24711,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.19,192.168.2.22,45245,8140,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.3,192.168.0.251,60034,4225,17,0.107804,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.2,192.168.6.87,39566,33953,17,5e-05,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
192.168.50.7,192.168.7.236,52593,443,6,0.093427,4,92.0,46.0,0.0,23.0,26.558112382722783,BENIGN
10.0.0.9,192.168.0.213,55046,4032,17,0.21834,6,2178.0,408.0,336.0,363.0,35.08845964131227,DrDoS_UDP
10.0.0.17,192.168.1.142,38275,33556,17,0.222629,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.3,192.168.5.122,53787,15939,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.8,192.168.9.240,48333,60060,17,0.220138,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.9,192.168.5.61,52996,5656,17,0.10909,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.9,192.168.6.92,53732,24684,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
192.168.50.7,192.168.8.209,52592,443,6,0.09338,4,92.0,46.0,0.0,23.0,26.558112382722783,BENIGN
192.168.50.7,192.168.4.113,52590,443,6,0.093327,4,92.0,46.0,0.0,23.0,26.558112382722783,BENIGN
10.0.0.19,192.168.5.126,39389,15110,17,0.108918,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.4,192.168.0.232,49595,49283,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.19,192.168.5.9,48955,17894,17,0.107972,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
192.168.50.8,192.168.9.21,60281,443,6,0.15153,6,442.0,175.0,0.0,73.66666666666667,81.14349429662656,BENIGN
10.0.0.8,192.168.4.200,39503,43161,17,0.107881,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.9,192.168.8.170,42350,4871,17,0.106623,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
192.168.50.8,192.168.9.85,50153,53,17,0.020913,2,86.0,43.0,43.0,43.0,0.0,BENIGN
192.168.50.8,192.168.8.86,59719,53,17,0.020811,2,84.0,42.0,42.0,42.0,0.0,BENIGN
192.168.50.8,192.168.5.201,60278,443,6,20.202446,6,6.0,1.0,1.0,1.0,0.0,BENIGN
192.168.50.7,192.168.2.85,52579,443,6,0.171615,4,92.0,46.0,0.0,23.0,26.558112382722783,BENIGN
10.0.0.12,192.168.8.70,34398,50194,17,0.108867,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.4,192.168.0.213,57172,64019,17,0.214232,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.2,192.168.9.17,50105,29662,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.14,192.168.8.28,50295,29824,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.16,192.168.3.182,42739,18309,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.4,192.168.2.183,60548,5744,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
192.168.50.6,192.168.8.199,137,137,17,1.50247,12,600.0,50.0,50.0,50.0,0.0,BENIGN
10.0.0.19,192.168.6.111,34324,32527,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
192.168.50.6,192.168.0.194,56455,5355,17,0.420783,6,144.0,24.0,24.0,24.0,0.0,BENIGN
10.0.0.15,192.168.1.82,37772,56341,17,0.104992,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
192.168.50.8,192.168.2.201,51558,53,17,0.020781,2,64.0,32.0,32.0,32.0,0.0,BENIGN
10.0.0.2,192.168.4.220,35638,36818,17,2e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.12,192.168.4.119,54820,27532,17,0.215001,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.15,192.168.3.105,33686,53662,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.3,192.168.5.219,33327,51082,17,1e-06,2,796.0,398.0,398.0,398.0,0.0,DrDoS_UDP
192.168.50.8,192.168.6.137,51756,53,17,0.020893,2,82.0,41.0,41.0,41.0,0.0,BENIGN
10.0.0.12,192.168.2.12,40993,49772,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
192.168.50.6,192.168.0.163,58346,22,6,8.995859,6,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.9,192.168.6.136,47200,19383,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.8,192.168.9.25,36067,40638,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.13,192.168.3.163,34427,12919,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.7,192.168.4.144,49415,25510,17,0.217874,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.12,192.168.7.144,56654,13111,17,0.218489,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
8.6.0.1,192.168.9.95,0,0,0,1e-06,2,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.7,192.168.4.9,50107,443,6,0.108633,4,148.0,74.0,0.0,37.0,42.72391992003231,BENIGN
10.0.0.8,192.168.2.99,34917,22866,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.2,192.168.1.34,58850,996,17,1e-06,2,772.0,386.0,386.0,386.0,0.0,DrDoS_UDP
10.0.0.18,192.168.7.147,36009,37651,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
192.168.50.7,192.168.0.196,54131,53,17,0.020811,2,104.0,52.0,52.0,52.0,0.0,BENIGN
10.0.0.18,192.168.9.65,34661,19260,17,0.107551,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.20,192.168.9.50,45738,37336,17,0.108145,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
192.168.50.7,192.168.9.76,54131,53,17,0.05538,2,104.0,52.0,52.0,52.0,0.0,BENIGN
192.168.50.7,192.168.9.130,52598,80,6,0.043101,8,426.0,213.0,0.0,53.25,98.59984062577676,BENIGN
10.0.0.3,192.168.4.58,59359,7858,17,0.111268,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.5,192.168.7.30,58886,51134,17,0.107645,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
192.168.50.6,192.168.0.230,58347,443,6,0.658755,20,4144.0,1176.0,0.0,207.2,365.7781323497388,BENIGN
10.0.0.6,192.168.1.253,33499,1191,17,0.212832,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.20,192.168.8.46,39889,9348,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
192.168.50.6,192.168.6.156,58349,80,6,0.027438,6,298.0,149.0,0.0,49.66666666666667,76.94326914465401,BENIGN
192.168.50.6,192.168.1.44,58348,80,6,0.027349,6,268.0,134.0,0.0,44.66666666666667,69.19730245223919,BENIGN
192.168.50.6,192.168.1.143,58350,80,6,0.030271,6,362.0,181.0,0.0,60.33333333333334,93.46799808847234,BENIGN
10.0.0.17,192.168.5.185,55614,50704,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.8,192.168.8.59,34491,25839,17,0.104625,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.6,192.168.7.201,54816,48081,17,0.107692,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.3,192.168.4.9,49199,31864,17,0.107578,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.2,192.168.3.9,58471,54848,17,2e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.2,192.168.8.115,35169,25364,17,0.107401,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
192.168.50.6,192.168.5.55,51441,53,17,0.020856,2,100.0,50.0,50.0,50.0,0.0,BENIGN
10.0.0.13,192.168.3.125,52198,13974,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.10,192.168.9.208,52706,23001,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.15,192.168.0.13,42151,47397,17,0.10893,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.19,192.168.5.218,60438,42113,17,0.201516,6,2604.0,479.0,407.0,434.0,35.08845964131227,DrDoS_UDP
10.0.0.13,192.168.4.156,41080,40704,17,2e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
192.168.50.6,192.168.3.26,53533,53,17,0.020753,2,94.0,47.0,47.0,47.0,0.0,BENIGN
10.0.0.4,192.168.4.114,50470,55895,17,0.107804,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.11,192.168.9.175,38363,41407,17,2e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.13,192.168.7.106,39429,17375,17,4.8e-05,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.11,192.168.7.65,54608,8146,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
