Source IP,Destination IP,Source Port,Destination Port,Protocol,Flow Duration,Total Packets,Total Length of Packets,Packet Length Max,Packet Length Min,Packet Length Mean,Packet Length Std,Label
10.0.0.18,192.168.3.24,51294,39886,6,3e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
172.217.10.226,192.168.6.86,443,58598,6,4e-06,3,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.5,192.168.5.43,35956,5646,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.19,192.168.7.87,36590,21321,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
172.217.10.35,192.168.3.60,443,58600,6,0.000152,1,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.6,192.168.5.62,27907,15287,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
172.217.10.226,192.168.0.119,443,58598,6,0.000152,1,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.15,192.168.3.90,52726,58713,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.8,192.168.2.218,58381,443,6,0.091776,3,101.0,35.0,31.0,33.666666666666664,2.309401076758503,BENIGN
10.0.0.12,192.168.4.84,46565,46565,6,99.084746,12,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.16,192.168.9.182,55871,6409,6,4.9e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.8,192.168.2.33,58612,443,6,1e-06,2,31.0,31.0,0.0,15.5,21.92031021678297,BENIGN
172.217.10.35,192.168.4.112,443,58612,6,4e-06,3,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.16,192.168.7.17,60414,54285,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.14,192.168.0.62,25621,24439,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.8,192.168.0.244,58609,443,6,0.000734,4,123.0,46.0,0.0,30.75,21.68524844220144,BENIGN
192.168.50.8,192.168.3.160,58614,443,6,0.001955,4,123.0,46.0,0.0,30.75,21.68524844220144,BENIGN
10.0.0.11,192.168.0.75,39107,2086,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.8,192.168.1.96,58613,443,6,0.000789,4,123.0,46.0,0.0,30.75,21.68524844220144,BENIGN
192.168.50.8,192.168.9.154,58610,443,6,1e-06,2,31.0,31.0,0.0,15.5,21.92031021678297,BENIGN
10.0.0.14,192.168.2.168,52031,6340,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.20,192.168.2.172,45625,38868,6,2e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.15,192.168.5.46,25292,50282,6,4.8e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.13,192.168.8.248,32065,61411,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.2,192.168.9.1,41555,19456,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.8,192.168.5.70,58609,443,6,1e-06,2,31.0,31.0,0.0,15.5,21.92031021678297,BENIGN
10.0.0.7,192.168.2.235,19182,64135,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.9,192.168.3.207,5431,2262,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.10,192.168.7.171,34413,33345,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.6,192.168.9.38,7518,28517,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.9,192.168.0.207,12226,49017,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.8,192.168.0.73,58613,443,6,0.0,2,31.0,31.0,0.0,15.5,21.92031021678297,BENIGN
10.0.0.9,192.168.7.55,6329,32866,6,8.9e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.17,192.168.5.78,6675,23805,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.8,192.168.5.130,58614,443,6,0.0,2,31.0,31.0,0.0,15.5,21.92031021678297,BENIGN
10.0.0.9,192.168.4.161,64005,53860,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.10,192.168.9.253,10339,58173,6,0.000102,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.8,192.168.2.7,17806,35356,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
173.241.242.143,192.168.7.127,443,58618,6,2e-06,2,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.17,192.168.9.50,54659,29916,6,7.7e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.8,192.168.6.146,58618,443,6,0.308539,3,24.0,24.0,0.0,8.0,13.85640646055102,BENIGN
10.0.0.8,192.168.1.57,10957,58072,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.20,192.168.4.163,25221,44729,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.11,192.168.0.155,11230,33584,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.15,192.168.9.135,32361,21173,6,4.9e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
172.217.10.1,192.168.9.50,443,58610,6,3e-06,3,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.14,192.168.1.224,29863,2709,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.18,192.168.8.157,46255,11308,6,4.1e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.7,192.168.4.31,8072,65061,6,0.000101,2,0.0,0.0,0.0,0.0,0.0,Syn
172.217.10.1,192.168.5.46,443,58610,6,0.000173,1,0.0,0.0,0.0,0.0,0.0,BENIGN
172.217.11.36,192.168.6.211,443,58613,6,4e-06,3,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.5,192.168.4.35,60033,36334,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.20,192.168.8.233,64325,26455,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.3,192.168.9.36,11478,32564,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.2,192.168.1.53,60617,25915,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
172.217.11.36,192.168.1.161,443,58613,6,0.000114,1,0.0,0.0,0.0,0.0,0.0,BENIGN
172.217.6.226,192.168.5.106,443,58609,6,1e-06,3,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.5,192.168.2.8,41177,26206,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.16,192.168.4.10,48575,9365,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.16,192.168.7.151,13163,20967,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.1,192.168.0.44,10578,19442,6,4.8e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.7,192.168.1.87,19633,51200,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
172.217.6.226,192.168.0.162,443,58609,6,0.000113,1,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.12,192.168.2.75,51493,12243,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.19,192.168.3.177,26594,22588,6,4.9e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
172.217.12.130,192.168.1.248,443,58614,6,4e-06,3,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.2,192.168.7.173,48355,41617,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
172.217.12.130,192.168.7.22,443,58614,6,0.000169,1,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.18,192.168.6.199,12229,62810,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.9,192.168.6.87,63461,30903,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.10,192.168.8.44,35609,61791,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.8,192.168.4.104,58618,443,6,0.033775,1,24.0,24.0,24.0,24.0,0.0,BENIGN
10.0.0.16,192.168.3.32,8802,21818,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.3,192.168.4.104,65093,2316,6,4.9e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.4,192.168.1.124,13478,20183,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.12,192.168.0.27,65007,60304,6,4.9e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.10,192.168.3.218,51276,12877,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.6,192.168.1.193,26078,5616,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.6,192.168.3.21,62391,36195,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.18,192.168.6.28,52276,16798,6,5e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.10,192.168.2.181,30239,52894,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
8.6.0.1,192.168.0.114,0,0,0,76.924902,10,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.253,192.168.1.158,0,0,0,115.001595,52,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.14,192.168.0.50,61246,64584,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.254,192.168.5.86,0,0,0,114.646976,39,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.16,192.168.6.146,56511,27885,6,8.2e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.10,192.168.1.78,21558,28619,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.4,192.168.3.238,26616,37187,6,5.1e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.8,192.168.0.72,58419,443,6,1e-06,2,31.0,31.0,0.0,15.5,21.92031021678297,BENIGN
172.217.12.194,192.168.9.136,443,58419,6,3e-06,3,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.12,192.168.5.34,15665,61558,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
172.217.12.194,192.168.1.196,443,58419,6,0.000152,1,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.14,192.168.0.83,10138,25100,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.3,192.168.8.36,8923,4820,6,5.1e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.15,192.168.9.227,62831,36328,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.20,192.168.9.201,9237,64828,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.1,192.168.6.109,33406,30998,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.7,192.168.1.227,51154,80,6,5.05631,5,0.0,0.0,0.0,0.0,0.0,BENIGN
0.0.0.0,192.168.8.207,68,67,17,111.187132,14,4200.0,300.0,300.0,300.0,0.0,BENIGN
10.0.0.4,192.168.8.195,61044,3440,6,5e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.7,192.168.4.4,29099,28292,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.7,192.168.8.246,51154,80,6,0.054972,1,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.15,192.168.9.148,12245,45333,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
74.208.236.171,192.168.0.176,80,51154,6,0.000182,1,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.7,192.168.5.246,28872,10674,6,2e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.20,192.168.1.23,61204,29886,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.16,192.168.0.216,50073,3990,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.5,192.168.3.61,12935,47944,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.1,192.168.8.232,8239,57828,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.13,192.168.6.238,49178,5760,6,9.6e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.17,192.168.3.49,20130,48268,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.4,192.168.2.97,14939,38003,6,0.000116,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.11,192.168.2.3,44891,28603,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.8.216,56473,80,6,0.028524,1,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.1,192.168.1.5,19344,19344,6,102.035473,16,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.5,192.168.6.177,32658,62412,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
72.21.91.29,192.168.9.83,80,56473,6,0.000196,1,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.20,192.168.4.210,30808,37654,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.7,192.168.8.100,51134,443,6,0.000303,5,154.0,46.0,0.0,30.8,18.780308836651223,BENIGN
10.0.0.14,192.168.7.71,51781,50061,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.7,192.168.4.43,51134,443,6,0.032393,1,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.19,192.168.2.12,9902,27837,6,3.8e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.10,192.168.5.49,21901,18863,6,9.1e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
216.58.219.202,192.168.6.60,443,51134,6,0.000173,1,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.8,192.168.8.2,32351,33236,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.1,192.168.1.157,54381,23666,6,0.000101,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.9,192.168.3.47,62992,16432,6,0.671963,4,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.14,192.168.6.88,58140,17741,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.7,192.168.6.39,57747,24046,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.19,192.168.1.31,48934,48934,6,107.174593,14,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.9,192.168.9.246,7234,5988,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.14,192.168.5.166,63120,33978,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.12,192.168.2.154,37813,18374,6,0.000108,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.3,192.168.9.102,22275,51178,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.20,192.168.0.168,24540,16231,6,4.9e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.8,192.168.3.247,62513,53,17,0.020602,2,66.0,33.0,33.0,33.0,0.0,BENIGN
10.0.0.17,192.168.6.147,40737,1526,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.7,192.168.8.82,7350,39343,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.5,192.168.4.124,47760,64634,6,4.9e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.4,192.168.0.101,23570,59173,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.1,192.168.2.204,61999,29621,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.6,192.168.8.77,11846,53045,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.17,192.168.5.64,39058,17655,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.14,192.168.5.147,26922,20710,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.8,192.168.0.110,55728,53,17,0.020604,2,66.0,33.0,33.0,33.0,0.0,BENIGN
10.0.0.11,192.168.2.20,19692,24243,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.8,192.168.8.76,57732,53,17,0.020605,2,66.0,33.0,33.0,33.0,0.0,BENIGN
10.0.0.16,192.168.1.209,19309,49632,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.0.88,56139,53,17,0.020693,2,64.0,32.0,32.0,32.0,0.0,BENIGN
192.168.50.6,192.168.7.229,56476,465,6,1.55931,32,2692.0,378.0,0.0,84.12499999999999,90.2511728098222,BENIGN
10.0.0.6,192.168.6.229,55946,3612,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.8,192.168.7.173,10671,26349,6,0.000105,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.10,192.168.5.119,40460,11275,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.11,192.168.9.157,34048,7818,6,9.7e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.2,192.168.0.21,9943,9943,6,94.551562,16,0.0,0.0,0.0,0.0,0.0,Syn
173.194.68.109,192.168.6.38,465,56476,6,9.9e-05,1,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.6,192.168.8.9,56476,465,6,0.307536,4,37.0,37.0,0.0,9.25,18.5,BENIGN
192.168.50.6,192.168.5.209,56476,465,6,0.052794,1,37.0,37.0,37.0,37.0,0.0,BENIGN
10.0.0.6,192.168.9.51,54318,44539,6,4.9e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.6,192.168.5.241,29790,28458,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.11,192.168.0.124,8333,8877,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.15,192.168.7.124,29508,41291,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.11,192.168.4.74,55997,39986,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.17,192.168.9.113,17204,17204,6,109.128118,16,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.5.149,56466,443,6,0.000604,4,123.0,46.0,0.0,30.75,21.68524844220144,BENIGN
10.0.0.9,192.168.4.187,28054,21059,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.9,192.168.8.74,24228,47324,6,0.000105,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.4,192.168.0.40,29559,20571,6,4.9e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.1,192.168.1.197,24959,62030,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.9.252,56467,443,6,0.000285,5,154.0,46.0,0.0,30.8,18.780308836651223,BENIGN
10.0.0.20,192.168.4.74,29592,3195,6,5.1e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.8,192.168.1.76,64557,25878,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.5,192.168.1.219,62865,19052,6,4.8e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.7,192.168.6.203,41586,12265,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.8.166,56467,443,6,0.040122,1,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.5,192.168.7.45,65446,49076,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.19,192.168.1.215,49518,22001,6,8.8e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.16,192.168.2.47,25165,33221,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.5.32,56466,443,6,1e-06,2,31.0,31.0,0.0,15.5,21.92031021678297,BENIGN
10.0.0.4,192.168.9.252,31404,13071,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.10,192.168.1.7,10178,8765,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.17,192.168.0.152,45894,40881,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.11,192.168.4.246,1022,873,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
172.217.9.226,192.168.4.106,443,56467,6,0.000203,1,0.0,0.0,0.0,0.0,0.0,BENIGN
172.217.10.34,192.168.5.13,443,56466,6,4e-06,3,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.19,192.168.2.242,45331,9811,6,5e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.17,192.168.8.79,62950,32039,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
172.217.10.34,192.168.5.53,443,56466,6,0.000168,1,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.15,192.168.9.120,50675,26200,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.17,192.168.9.123,60923,35016,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.4,192.168.5.47,24661,53464,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.5,192.168.6.210,59926,6677,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.11,192.168.5.203,44905,32291,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.18,192.168.3.181,47185,12116,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.7.145,56468,443,6,0.000218,4,123.0,46.0,0.0,30.75,21.68524844220144,BENIGN
192.168.50.6,192.168.5.248,56469,443,6,0.000545,4,123.0,46.0,0.0,30.75,21.68524844220144,BENIGN
192.168.50.6,192.168.4.153,56471,443,6,0.000251,4,123.0,46.0,0.0,30.75,21.68524844220144,BENIGN
10.0.0.14,192.168.2.210,24684,8338,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.18,192.168.2.185,59432,48916,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.6,192.168.6.56,62084,50485,6,5e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.17,192.168.2.143,39629,18278,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.13,192.168.3.227,57593,6591,6,2e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.0.176,56468,443,6,1e-06,2,31.0,31.0,0.0,15.5,21.92031021678297,BENIGN
10.0.0.11,192.168.4.35,13827,31240,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.10,192.168.5.243,56839,57038,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.16,192.168.7.127,43860,5614,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.1.134,56471,443,6,1e-06,2,31.0,31.0,0.0,15.5,21.92031021678297,BENIGN
192.168.50.6,192.168.9.189,56469,443,6,1e-06,2,31.0,31.0,0.0,15.5,21.92031021678297,BENIGN
10.0.0.11,192.168.8.10,62171,62171,6,105.139015,10,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.16,192.168.7.224,18468,18528,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.5,192.168.8.165,31041,64063,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.6,192.168.8.17,30580,29464,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.20,192.168.1.187,41147,21332,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
172.217.11.36,192.168.1.182,443,56471,6,5e-06,3,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.14,192.168.4.220,64732,5689,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.19,192.168.2.98,45193,40020,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.6,192.168.3.8,14120,63067,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.17,192.168.8.66,63262,46915,6,9.8e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
172.217.11.36,192.168.8.141,443,56471,6,0.000185,1,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.5,192.168.3.168,35854,5750,6,9.8e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.18,192.168.9.239,36494,5606,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.12,192.168.9.156,60429,54697,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.10,192.168.5.55,45976,37478,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.5,192.168.1.38,33653,33144,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.14,192.168.4.238,22625,23773,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.3,192.168.1.215,21024,53572,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.15,192.168.1.210,16986,53810,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
172.217.10.34,192.168.2.240,443,56469,6,4e-06,3,0.0,0.0,0.0,0.0,0.0,BENIGN
172.217.10.34,192.168.1.207,443,56469,6,0.000109,1,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.12,192.168.4.254,44864,26678,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.16,192.168.4.213,61119,43022,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.8,192.168.2.198,58631,80,6,0.326567,13,1436.0,360.0,0.0,110.46153846153842,172.4589880641266,BENIGN
10.0.0.16,192.168.0.203,47755,29992,6,5e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.5,192.168.7.252,760,795,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.1,192.168.9.31,37411,8438,6,4.8e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.7,192.168.9.68,29517,14003,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.6,192.168.0.144,49490,55418,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.17,192.168.8.179,46037,34069,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.8,192.168.3.68,64308,53,17,0.020647,2,94.0,47.0,47.0,47.0,0.0,BENIGN
10.0.0.5,192.168.8.26,46250,43486,6,5e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.11,192.168.1.65,41119,16617,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.9,192.168.0.148,14050,10713,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.1,192.168.3.110,65180,21333,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.1,192.168.7.92,59729,59729,6,98.656609,16,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.6,192.168.8.180,26969,50604,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.8,192.168.4.132,50090,53,17,0.020763,2,74.0,37.0,37.0,37.0,0.0,BENIGN
10.0.0.3,192.168.7.12,57290,3686,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.4,192.168.3.252,24681,60766,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.5,192.168.3.254,19111,64063,6,0.000103,2,0.0,0.0,0.0,0.0,0.0,Syn
