Source IP,Destination IP,Source Port,Destination Port,Protocol,Flow Duration,Total Packets,Total Length of Packets,Packet Length Max,Packet Length Min,Packet Length Mean,Packet Length Std,Label
10.0.0.17,192.168.3.242,64092,30445,6,8.8e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.16,192.168.6.156,43420,54082,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.14,192.168.0.124,39167,61885,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.18,192.168.5.216,11637,16766,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.20,192.168.5.248,35914,29138,6,9.8e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.6.222,62914,53,17,0.020651,2,62.0,31.0,31.0,31.0,0.0,BENIGN
10.0.0.15,192.168.6.98,60161,13109,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.10,192.168.0.178,29963,31446,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.19,192.168.2.83,13364,22650,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.4,192.168.8.91,11731,12678,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.15,192.168.8.175,53277,24003,6,4.8e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.17,192.168.8.220,62298,17525,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.9,192.168.9.71,48720,20570,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.11,192.168.9.184,55546,17685,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.14,192.168.7.100,64647,64647,6,94.911706,10,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.5.2,57776,443,6,0.147175,14,1639.0,517.0,0.0,117.07142857142856,183.18316360564208,BENIGN
10.0.0.8,192.168.6.109,13832,37219,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.13,192.168.6.202,31573,10211,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.10,192.168.0.90,44675,54698,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.4,192.168.7.231,64445,60422,6,0.0001,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.1.188,60544,53,17,0.045806,2,74.0,37.0,37.0,37.0,0.0,BENIGN
192.168.50.6,192.168.8.182,59149,53,17,0.056758,2,104.0,52.0,52.0,52.0,0.0,BENIGN
10.0.0.14,192.168.2.126,26168,23321,6,4.8e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.13,192.168.0.69,58275,22928,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.8,192.168.3.205,60637,21613,6,4.9e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.5.138,63810,53,17,0.020605,2,84.0,42.0,42.0,42.0,0.0,BENIGN
192.168.50.6,192.168.0.24,57870,53,17,0.020706,2,104.0,52.0,52.0,52.0,0.0,BENIGN
10.0.0.11,192.168.5.97,43549,15025,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.8.164,63616,53,17,0.020677,2,76.0,38.0,38.0,38.0,0.0,BENIGN
10.0.0.20,192.168.3.54,20534,65385,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.7.134,62914,53,17,0.044736,2,62.0,31.0,31.0,31.0,0.0,BENIGN
10.0.0.16,192.168.1.81,50744,26128,6,4.8e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.8,192.168.3.43,9448,31905,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.6,192.168.9.127,56667,20452,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.10,192.168.9.175,24931,34724,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.2,192.168.6.126,29047,40710,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.14,192.168.8.226,39446,53113,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.9,192.168.6.75,49825,40217,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.6.47,57158,53,17,0.020636,2,66.0,33.0,33.0,33.0,0.0,BENIGN
10.0.0.13,192.168.5.119,19992,26360,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.14,192.168.6.207,20615,54199,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.6,192.168.9.241,8094,45410,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.3.24,63677,53,17,0.020644,2,84.0,42.0,42.0,42.0,0.0,BENIGN
10.0.0.4,192.168.6.39,25110,36682,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.2,192.168.5.60,20208,46094,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.20,192.168.0.187,40940,17172,6,9.6e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.10,192.168.4.61,53724,35452,6,4.9e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.3,192.168.0.29,32087,46880,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.20,192.168.3.4,37106,13107,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.11,192.168.8.180,35827,24886,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.16,192.168.8.101,62575,30865,6,5.2e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.6,192.168.1.40,10529,47874,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.2,192.168.5.80,55164,8492,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.9.88,60336,53,17,0.020612,2,50.0,25.0,25.0,25.0,0.0,BENIGN
10.0.0.1,192.168.4.195,21433,27720,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.5.60,63616,53,17,0.04532,2,76.0,38.0,38.0,38.0,0.0,BENIGN
10.0.0.6,192.168.4.110,60054,33076,6,0.000109,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.3,192.168.4.143,32825,15269,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.12,192.168.2.157,37265,39769,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.13,192.168.4.253,28566,46344,6,5.2e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.14,192.168.6.115,62169,44573,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.16,192.168.6.185,46388,50833,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.6.216,64445,53,17,0.02063,2,86.0,43.0,43.0,43.0,0.0,BENIGN
10.0.0.8,192.168.6.101,7964,32598,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.11,192.168.6.163,36156,13436,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.13,192.168.6.166,20919,23871,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.14,192.168.1.235,57749,28408,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.0.147,57777,443,6,0.340765,48,4898.0,517.0,0.0,102.04166666666669,144.7340860811954,BENIGN
10.0.0.20,192.168.3.160,43853,43853,6,94.494387,14,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.7,192.168.6.6,63119,31025,6,5e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.10,192.168.2.27,20882,20882,6,115.805797,18,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.18,192.168.7.79,12344,10717,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.1,192.168.4.65,58242,10281,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.9,192.168.1.236,11087,48086,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.0.160,57222,53,17,0.020639,2,80.0,40.0,40.0,40.0,0.0,BENIGN
10.0.0.3,192.168.0.44,65062,47872,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.13,192.168.3.250,42370,23926,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.20,192.168.1.228,33536,53527,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.4,192.168.4.165,54954,38306,6,4.8e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.8.187,59464,53,17,0.021123,2,50.0,25.0,25.0,25.0,0.0,BENIGN
10.0.0.5,192.168.4.13,60929,61070,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.0.18,52955,53,17,0.020662,2,64.0,32.0,32.0,32.0,0.0,BENIGN
10.0.0.10,192.168.7.229,39660,42232,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.14,192.168.9.129,47257,60245,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.10,192.168.0.13,37059,37059,6,107.228107,12,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.14,192.168.1.36,22136,24451,6,4.1e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.9.33,57778,443,6,0.226277,16,4924.0,1819.0,0.0,307.75,614.7352275573606,BENIGN
192.168.50.6,192.168.2.192,57779,443,6,0.144664,16,1639.0,517.0,0.0,102.4375,175.15972472765156,BENIGN
10.0.0.1,192.168.0.128,64167,18279,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.9,192.168.0.91,61595,34976,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.1.31,57780,443,6,2.341252,2,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.11,192.168.4.71,5903,21270,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.9.23,57781,443,6,0.145134,14,1639.0,517.0,0.0,117.07142857142856,183.18316360564208,BENIGN
10.0.0.8,192.168.7.253,43017,43017,6,88.999271,14,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.3,192.168.6.178,16513,49980,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.9.32,57782,443,6,0.192647,30,3652.0,955.0,0.0,121.73333333333332,262.68729716519226,BENIGN
10.0.0.19,192.168.0.45,49698,25898,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.4.46,59464,53,17,0.070559,2,50.0,25.0,25.0,25.0,0.0,BENIGN
10.0.0.7,192.168.9.167,8991,15979,6,2.7e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.6,192.168.9.5,28191,32749,6,4.8e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.11,192.168.5.152,45289,52138,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.3,192.168.7.244,25068,48893,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.3.52,52510,53,17,0.020558,2,64.0,32.0,32.0,32.0,0.0,BENIGN
10.0.0.8,192.168.6.210,17593,38788,6,4.9e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.1.204,63572,53,17,0.020562,2,50.0,25.0,25.0,25.0,0.0,BENIGN
192.168.50.6,192.168.3.225,50534,53,17,0.044712,2,80.0,40.0,40.0,40.0,0.0,BENIGN
10.0.0.20,192.168.0.22,59680,12599,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.4,192.168.4.182,53771,23921,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.2.214,60581,53,17,0.020585,2,86.0,43.0,43.0,43.0,0.0,BENIGN
10.0.0.19,192.168.3.210,35821,55414,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.7,192.168.8.4,63933,24581,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.3,192.168.2.151,52763,3998,6,0.561557,4,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.3,192.168.6.49,25457,48423,6,4.7e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.5.67,55369,53,17,0.020634,2,80.0,40.0,40.0,40.0,0.0,BENIGN
10.0.0.18,192.168.4.175,31555,61268,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.5.222,54626,53,17,0.020546,2,86.0,43.0,43.0,43.0,0.0,BENIGN
192.168.50.6,192.168.7.122,57783,443,6,2.34107,2,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.7,192.168.8.126,18675,25278,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.0.214,57784,443,6,0.141011,14,1639.0,517.0,0.0,117.07142857142856,183.18316360564208,BENIGN
10.0.0.11,192.168.2.142,40870,27686,6,4.8e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.1,192.168.9.226,52436,47508,6,0.000112,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.4,192.168.3.177,10673,28379,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.6.118,57785,443,6,0.14261,14,1639.0,517.0,0.0,117.07142857142856,183.18316360564208,BENIGN
192.168.50.6,192.168.0.65,57786,443,6,2.340523,2,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.6,192.168.2.43,54563,53,17,0.020559,2,86.0,43.0,43.0,43.0,0.0,BENIGN
10.0.0.5,192.168.0.110,42834,19610,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.14,192.168.3.205,60068,27988,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.4,192.168.6.150,12137,46675,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.19,192.168.2.222,42285,16628,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.20,192.168.1.169,7794,7794,6,109.944803,14,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.8,192.168.6.86,36663,61617,6,4.7e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.9.182,50852,53,17,0.02056,2,80.0,40.0,40.0,40.0,0.0,BENIGN
10.0.0.1,192.168.1.218,20937,15063,6,2e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.1,192.168.5.87,20935,20935,6,88.222454,14,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.20,192.168.1.73,61040,49967,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.16,192.168.6.170,9339,49470,6,4.8e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.8,192.168.6.244,897,138,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.12,192.168.8.50,60510,25627,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.14,192.168.3.79,11197,12778,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.2,192.168.1.143,27658,2309,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.1.238,50307,53,17,0.045456,2,100.0,50.0,50.0,50.0,0.0,BENIGN
10.0.0.17,192.168.0.82,42986,13787,6,0.876081,4,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.20,192.168.7.238,51639,51639,6,96.056672,16,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.15,192.168.7.111,47763,47763,6,85.336269,14,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.2,192.168.5.235,64293,62188,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.15,192.168.0.201,62963,22732,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.8.11,56710,53,17,0.020585,2,84.0,42.0,42.0,42.0,0.0,BENIGN
10.0.0.13,192.168.3.87,39603,55714,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.2,192.168.1.38,64414,56603,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.1,192.168.9.4,30872,30872,6,108.368869,16,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.12,192.168.0.9,46184,46184,6,112.580199,18,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.20,192.168.6.163,6021,64027,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.16,192.168.2.228,39316,61504,6,0.0001,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.19,192.168.3.121,49491,23665,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.7,192.168.0.8,18353,20219,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.1.235,57767,443,6,1e-06,2,31.0,31.0,0.0,15.5,21.92031021678297,BENIGN
192.168.50.6,192.168.0.232,60101,53,17,0.020666,2,70.0,35.0,35.0,35.0,0.0,BENIGN
192.168.50.6,192.168.5.221,57787,443,6,2.340752,2,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.9,192.168.6.79,30392,30392,6,101.502446,10,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.15,192.168.8.195,11086,11275,6,4.7e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.6.123,57788,443,6,2.340819,2,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.16,192.168.5.145,62418,7464,6,4.9e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.13,192.168.8.156,23184,45061,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.15,192.168.5.60,28682,38736,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.12,192.168.4.216,12734,19359,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.5.67,57776,443,6,1e-06,2,31.0,31.0,0.0,15.5,21.92031021678297,BENIGN
10.0.0.16,192.168.7.131,61658,7682,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.4,192.168.5.139,62809,5858,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.0.19,61894,53,17,0.020654,2,84.0,42.0,42.0,42.0,0.0,BENIGN
10.0.0.16,192.168.8.27,63877,14000,6,0.885504,4,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.10,192.168.9.109,38333,16783,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.16,192.168.1.204,9203,65058,6,4.9e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.20,192.168.8.27,6739,8831,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.10,192.168.1.147,25338,22340,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.17,192.168.8.58,33673,6700,6,5.1e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.6.49,60101,53,17,0.056725,2,70.0,35.0,35.0,35.0,0.0,BENIGN
192.168.50.6,192.168.8.115,57789,80,6,0.091209,8,882.0,441.0,0.0,110.25,204.1433319998476,BENIGN
10.0.0.7,192.168.7.24,35187,55887,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.15,192.168.1.13,10233,20749,6,4.6e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.7,192.168.3.171,23565,63317,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.6,192.168.0.138,8845,20127,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.3,192.168.6.226,62869,33477,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.4,192.168.7.162,38866,54315,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.9,192.168.7.129,63171,36339,6,0.000113,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.5.116,57790,443,6,0.130445,16,4922.0,1818.0,0.0,307.62500000000006,614.4074516692215,BENIGN
10.0.0.15,192.168.1.218,65457,5041,6,106.396159,16,0.0,0.0,0.0,0.0,0.0,Syn
172.217.11.42,192.168.0.251,443,57767,6,0.000781,3,76.0,38.0,0.0,25.333333333333336,21.939310229205777,BENIGN
10.0.0.10,192.168.9.163,41987,47354,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.2,192.168.7.5,16617,10625,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.2,192.168.7.150,11225,43620,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.8.121,57769,443,6,1e-06,2,31.0,31.0,0.0,15.5,21.92031021678297,BENIGN
10.0.0.10,192.168.0.189,61518,32246,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.1,192.168.2.162,17782,65521,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.7,192.168.2.55,45683,45683,6,93.598363,12,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.12,192.168.0.54,35732,38743,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.1.171,57769,443,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.3,192.168.8.142,51120,20669,6,6.3e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.20,192.168.3.51,58214,47601,6,0.000122,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.13,192.168.1.174,20810,46428,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.9,192.168.3.142,30377,64193,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
172.217.11.36,192.168.6.25,443,57776,6,0.01008,5,214.0,69.0,0.0,42.8,28.50789364369104,BENIGN
10.0.0.11,192.168.5.141,58727,58311,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.10,192.168.8.19,48272,12180,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.5,192.168.9.233,31618,30730,6,8.6e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.4,192.168.4.21,42122,42122,6,86.691423,12,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.6,192.168.7.129,5743,42637,6,4.5e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.8,192.168.7.210,50305,24446,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.18,192.168.4.84,62235,62212,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.3,192.168.5.146,28620,28620,6,103.518087,14,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.19,192.168.7.212,61733,29211,6,5e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.2,192.168.9.66,34514,65444,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.5,192.168.2.2,47851,63181,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.4.133,56582,53,17,0.020588,2,76.0,38.0,38.0,38.0,0.0,BENIGN
10.0.0.1,192.168.4.169,48732,61329,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.3,192.168.3.92,17310,33240,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.1,192.168.1.245,52052,34664,6,0.000117,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.11,192.168.7.127,27033,29531,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.13,192.168.1.137,21627,2830,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.14,192.168.8.176,14850,60949,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.13,192.168.3.49,46599,51632,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.7.185,57791,443,6,0.123354,14,4764.0,1814.0,0.0,340.2857142857143,650.4348165261839,BENIGN
10.0.0.2,192.168.6.28,11785,10919,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.3,192.168.8.23,22040,22040,6,93.110539,14,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.16,192.168.3.100,56121,19337,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.18,192.168.4.151,64734,61330,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.4,192.168.7.40,37757,42274,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.4.62,57779,443,6,1e-06,2,31.0,31.0,0.0,15.5,21.92031021678297,BENIGN
10.0.0.3,192.168.4.191,31141,38615,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.7,192.168.0.181,7507,31678,6,5.1e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.17,192.168.1.188,25296,58845,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.6.198,57781,443,6,1e-06,2,31.0,31.0,0.0,15.5,21.92031021678297,BENIGN
10.0.0.16,192.168.8.118,16583,51505,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
172.217.11.42,192.168.0.183,443,57768,6,0.000237,3,76.0,38.0,0.0,25.333333333333336,21.939310229205777,BENIGN
172.217.10.130,192.168.9.164,443,57779,6,2e-06,2,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.7,192.168.4.128,60660,29265,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.4.41,57785,443,6,1e-06,2,31.0,31.0,0.0,15.5,21.92031021678297,BENIGN
10.0.0.18,192.168.7.40,44100,56387,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.6,192.168.1.207,36688,51155,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.3,192.168.1.71,15052,23356,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.7,192.168.6.62,61644,22238,6,7.8e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.17,192.168.0.208,52607,29329,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
172.217.7.1,192.168.4.242,443,57785,6,0.040787,5,214.0,69.0,0.0,42.8,28.50789364369104,BENIGN
10.0.0.5,192.168.5.51,12809,12809,6,103.644223,16,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.4,192.168.6.50,53028,20930,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.6.102,57779,443,6,3e-06,2,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.18,192.168.4.133,8393,8393,6,110.328359,10,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.4,192.168.7.245,16858,29693,6,2e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.9,192.168.4.137,46742,31886,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
